timestamp,rx_mbps_p1,tx_mbps_p1,rx_pps_p1,tx_pps_p1,avg_rx_pkt_bytes_p1,util_rx_pct_p1,drop_p1,delay_ms_p1,last_payload_bytes_p1,priority_tag_p1,policing_rate_kbps_p1,policing_burst_kbps_p1,rx_mbps_p2,tx_mbps_p2,rx_pps_p2,tx_pps_p2,avg_rx_pkt_bytes_p2,util_rx_pct_p2,drop_p2,delay_ms_p2,last_payload_bytes_p2,priority_tag_p2,policing_rate_kbps_p2,policing_burst_kbps_p2,rx_mbps_p4,tx_mbps_p4,rx_pps_p4,tx_pps_p4,avg_rx_pkt_bytes_p4,util_rx_pct_p4,drop_p4,delay_ms_p4,last_payload_bytes_p4,priority_tag_p4,policing_rate_kbps_p4,policing_burst_kbps_p4
22,3.4090333,6.535561,426.12915,14062.551,65.01027,0.3409033,0.0,6.5779395,139.74277,0,1000000.0,100000.0,3.2795956,7.0170693,409.94946,14287.917,65.01553,0.32795957,0.0,8.2691965,3295.94,0,1000000.0,100000.01,4.58895,1.1928456,573.6188,2487.9111,65.02029,0.45889503,0.0,6.5072813,134.1943,2,1000000.0,100000.0
23,7.821948,9.526476,977.7435,19918.74,65.06453,0.78219485,0.0,6.7060003,139.6838,0,1000000.0,100000.0,4.267523,6.891673,533.44037,13751.485,65.165405,0.4267523,0.0,9.787339,3256.5107,0,1000000.0,100000.01,6.343631,1.1605089,792.95386,2459.986,65.05294,0.6343631,0.0,6.6408663,131.8619,1,1000000.0,100000.0
24,3.3755782,7.411016,421.94727,15138.4795,64.82894,0.33755782,0.0,6.640398,139.95555,0,1000000.0,100000.0,3.2780383,6.945416,409.7548,14349.755,64.93183,0.32780382,0.0,9.114208,3300.1555,0,1000000.0,100000.01,4.3843317,1.1893797,548.04144,2496.1934,64.8137,0.43843314,0.0,6.515623,134.78525,1,1000000.0,100000.0
25,3.2367153,6.3278437,404.58942,13049.734,64.71853,0.32367152,0.0,6.5746207,138.94897,0,1000000.0,100000.0,7.932962,6.7468514,991.62024,14029.681,64.78519,0.7932962,0.0,7.789528,3189.037,0,1000000.0,100000.01,4.2199945,1.1739868,527.4993,2377.5078,64.695404,0.42199945,0.0,6.7746387,134.48056,1,1000000.0,100000.0
26,3.1644,6.66424,395.55002,14320.794,64.26178,0.31644002,0.0,6.7382016,139.94995,0,1000000.0,100000.0,3.1217852,6.4009814,390.22314,13597.703,64.324234,0.31217852,0.0,8.892318,2549.1387,0,1000000.0,100000.01,4.4190917,1.1687016,552.3865,2407.8,64.2396,0.44190916,0.0,6.513515,134.61447,2,1000000.0,100000.0
27,5.8457856,6.7498403,730.7232,13637.584,64.86841,0.5845786,0.0,6.571785,139.7284,0,1000000.0,100000.0,3.451714,7.1039896,431.46426,14399.688,65.05175,0.3451714,0.0,11.697033,2400.8777,0,1000000.0,100000.01,4.1251373,1.1568527,515.64215,2442.1392,64.909874,0.41251373,0.0,6.6955442,133.66312,1,1000000.0,100000.0
28,3.2817447,6.960514,410.21808,14124.482,64.85423,0.32817447,0.0,6.564293,139.94284,0,1000000.0,100000.0,3.6588984,6.8036094,457.3623,14002.499,64.67762,0.36588985,0.0,15.270515,1488.4088,0,1000000.0,100000.01,4.206935,1.1616806,525.8669,2351.808,64.69236,0.4206935,0.0,6.6814895,133.70024,1,1000000.0,100000.016
29,4.6849422,6.90101,585.6178,14302.821,64.46793,0.46849424,0.0,6.5559516,139.98378,0,1000000.0,100000.0,3.1999183,6.9653096,399.98978,14459.574,64.47159,0.31999183,0.0,11.873877,1490.3145,0,1000000.0,100000.0,4.088441,1.1684653,511.0551,2445.7556,64.367714,0.40884408,0.0,6.6517158,133.99619,1,1000000.0,100000.01
30,3.36224,6.9409323,420.28,14260.518,65.02391,0.336224,0.0,6.6451855,139.12555,0,1000000.0,100000.0,3.1711252,6.949973,396.39066,14244.804,65.1955,0.3171125,0.0,9.0678215,3007.5107,0,1000000.0,100000.01,4.670199,1.1903149,583.77484,2494.9944,64.98435,0.46701986,0.0,6.5903153,134.58842,1,1000000.0,100000.0
31,4.829787,6.880294,603.7233,14286.137,65.763,0.48297867,0.0,6.508171,139.96303,0,1000000.0,100000.0,3.2355123,6.8796597,404.43903,14186.473,65.85796,0.3235512,0.0,12.223637,2696.1672,0,1000000.0,100000.01,3.8520346,1.1818994,481.50433,2397.0347,65.554344,0.38520348,0.0,6.511748,133.73508,2,1000000.0,100000.01
32,8.034202,13.215296,1004.2752,26957.45,64.21032,0.8034201,0.0,6.5229697,139.99461,0,1000000.0,100000.0,3.891869,6.439165,486.48364,13474.007,64.25535,0.38918692,0.0,7.577986,1592.819,0,1000000.0,100000.0,8.02077,1.2426568,1002.59625,2552.509,64.20818,0.802077,0.0,6.468796,134.36334,2,1000000.0,100000.0
33,5.7493043,12.589478,718.663,26340.969,64.66774,0.5749304,0.0,6.4704227,139.82486,0,1000000.0,100000.0,8.086609,6.5355244,1010.8261,12976.757,64.58157,0.80866086,0.0,7.6281776,2465.6846,0,1000000.0,100000.01,7.841112,1.1752856,980.13904,2440.3945,64.54714,0.7841112,0.0,6.7552824,134.92123,2,1000000.0,100000.0
34,3.146173,5.7431817,393.27164,14248.471,64.41092,0.3146173,0.0,6.4701896,139.99786,0,1000000.0,100000.0,7.994718,6.821832,999.3398,14207.852,64.54575,0.7994718,0.0,7.4072604,3308.0513,0,1000000.0,100000.0,4.170505,1.1815034,521.3131,2471.471,64.412315,0.41705048,0.0,6.5040755,134.91782,2,1000000.0,100000.0
35,7.6047935,6.0782485,950.5992,12177.79,65.581116,0.7604794,0.0,6.550155,139.78117,0,1000000.0,100000.0,3.0236788,7.299438,377.95984,15094.387,65.54859,0.30236787,0.0,11.111015,3302.2595,0,1000000.0,100000.0,4.3423977,1.2005776,542.7997,2502.481,65.54094,0.43423977,0.0,6.5581746,134.41202,1,1000000.0,100000.0
36,3.423044,6.8908405,427.8805,15060.817,64.98176,0.3423044,0.0,6.5855093,139.53323,0,1000000.0,100000.0,3.4658668,6.817977,433.23334,14114.138,65.13858,0.34658667,0.0,10.856678,1998.2421,0,1000000.0,100000.01,4.496286,1.1837226,562.03577,2474.9402,65.00287,0.44962862,0.0,6.5638056,134.13177,2,1000000.0,100000.0
37,3.049167,6.6269283,381.14587,14174.9,64.99965,0.3049167,0.0,6.518988,139.63551,0,1000000.0,100000.0,4.7001767,7.0949054,587.5221,14069.878,65.20919,0.4700177,0.0,8.298173,3304.013,0,1000000.0,100000.016,4.0153584,1.1361538,501.9198,2442.9048,64.95676,0.40153587,0.0,6.615815,134.0134,2,1000000.0,100000.0
38,3.1947448,6.641389,399.3431,14100.058,64.408646,0.3194745,0.0,6.590478,139.9739,0,1000000.0,100000.0,4.2249203,6.8892283,528.11505,14635.019,64.46362,0.42249203,0.0,10.423701,1797.9968,0,1000000.0,100000.01,4.20267,1.1691444,525.33374,2424.676,64.43191,0.420267,0.0,6.550325,134.22165,2,1000000.0,100000.01
39,3.2472265,6.8697286,405.90332,13648.6455,64.47355,0.32472265,0.0,6.6002097,139.95923,0,1000000.0,100000.0,4.842909,6.833869,605.3636,14000.869,64.56567,0.48429087,0.0,8.7237835,2964.8884,0,1000000.0,100000.01,4.0885525,1.1780543,511.06906,2468.9783,64.48338,0.40885526,0.0,6.520382,134.68338,2,1000000.0,100000.0
40,3.792542,7.1389914,474.06775,14216.361,65.088684,0.3792542,0.0,6.493736,139.99889,0,1000000.0,100000.0,3.3932264,6.925413,424.1533,14375.343,65.18601,0.33932263,0.0,11.773615,2742.4983,0,1000000.0,100000.01,4.196606,1.1686808,524.57574,2441.5933,64.96117,0.4196606,0.0,6.4713154,134.00943,1,1000000.0,100000.02
41,3.034698,7.1276646,379.33725,13938.576,64.779854,0.3034698,0.0,6.500563,139.98499,0,1000000.0,100000.0,7.272701,6.84598,909.0876,14143.629,64.827515,0.72727007,0.0,8.446131,2470.3235,0,1000000.0,100000.01,3.812575,1.191318,476.5719,2405.7,64.66548,0.38125753,0.0,6.495691,134.33214,1,1000000.0,100000.0
42,3.2466042,6.7117,405.82553,14329.167,64.32771,0.32466042,0.0,6.7408786,139.79712,0,1000000.0,100000.0,5.6803126,6.7773213,710.03906,13910.567,64.54135,0.56803125,0.0,8.332111,3212.9875,0,1000000.0,100000.01,3.8072925,1.155851,475.91156,2385.4958,64.3087,0.38072926,0.0,6.763142,134.54659,2,1000000.0,100000.0
43,3.4075832,6.7555294,425.9479,14519.027,64.99266,0.34075832,0.0,6.580792,139.2889,0,1000000.0,100000.0,3.1433353,6.993652,392.91693,14796.281,65.12579,0.31433356,0.0,9.293091,2470.3887,0,1000000.0,100000.01,4.280272,1.1981573,535.034,2508.491,64.86047,0.42802718,0.0,6.6079755,133.59439,2,1000000.0,100000.0
44,3.3377013,6.764739,417.21268,14390.998,64.166275,0.33377013,0.0,6.579565,139.85854,0,1000000.0,100000.0,3.1346352,7.1312833,391.8294,14772.452,64.22995,0.31346354,0.0,7.5857472,2760.698,0,1000000.0,100000.0,3.785535,1.2104042,473.1919,2527.0913,64.19945,0.3785535,0.0,6.5401926,134.08524,2,1000000.0,100000.0
45,3.0363321,6.61355,379.5415,13783.611,64.39005,0.3036332,0.0,6.671361,139.63672,0,1000000.0,100000.0,3.1920326,6.7713656,399.00406,13883.254,64.45817,0.31920326,0.0,7.7062197,3271.968,0,1000000.0,100000.0,4.3873887,1.1943256,548.4236,2461.826,64.34523,0.43873885,0.0,6.5257673,134.51889,1,1000000.0,100000.0
46,5.7421207,6.975196,717.7651,14414.463,64.538155,0.5742121,0.0,6.706027,139.89609,0,1000000.0,100000.0,3.5350804,6.8112507,441.88504,14044.057,64.63698,0.35350803,0.0,13.256358,2036.2721,0,1000000.0,100000.01,4.3259587,1.1877743,540.7448,2417.7522,64.53947,0.43259585,0.0,6.6932364,133.14099,2,1000000.0,100000.01
47,2.9336536,6.9469514,366.7067,14271.724,64.46535,0.29336536,0.0,6.834364,139.41592,0,1000000.0,100000.0,3.3220494,6.6473503,415.25616,14056.096,64.47859,0.33220494,0.0,8.518816,3240.4397,0,1000000.0,100000.01,4.2363954,1.1675363,529.54944,2462.5615,64.43769,0.42363954,0.0,6.6388564,133.2556,1,1000000.0,100000.0
48,3.1251397,6.7025714,390.64246,13670.303,64.67653,0.31251398,0.0,6.5623612,139.9741,0,1000000.0,100000.0,3.3375564,6.6179953,417.19455,13568.963,64.76214,0.33375564,0.0,8.518298,3288.067,0,1000000.0,100000.01,4.7961464,1.1675521,599.5183,2429.4985,64.60088,0.47961465,0.0,6.4951706,134.37051,1,1000000.0,100000.0
49,3.1937835,6.4278936,399.22293,13169.525,64.39725,0.31937835,0.0,6.4952364,138.951,0,1000000.0,100000.0,8.0710945,6.703467,1008.88684,13718.379,64.41433,0.8071095,0.0,7.459887,2368.4866,0,1000000.0,100000.01,4.211011,1.1470666,526.37634,2448.195,64.339325,0.4211011,0.0,6.824088,134.55623,2,1000000.0,100000.0
50,3.127638,6.5056,390.95477,13963.963,64.809586,0.3127638,0.0,6.4967,139.71918,0,1000000.0,100000.0,7.9156947,6.932558,989.46185,14312.286,64.98429,0.79156953,0.0,7.722687,3143.4817,0,1000000.0,100000.01,4.075437,1.1295259,509.42963,2446.6006,64.80328,0.4075437,0.0,6.6918225,134.67387,2,1000000.0,100000.0
51,4.200671,6.871783,525.0839,14652.158,64.95817,0.42006713,0.0,6.563496,139.81825,0,1000000.0,100000.0,3.4868808,7.19686,435.8601,14582.22,65.062836,0.34868807,0.0,13.317021,1875.1768,0,1000000.0,100000.01,4.0152373,1.1756705,501.90466,2460.6116,64.997284,0.4015237,0.0,6.685483,133.04236,2,1000000.0,100000.01
52,3.154533,7.0427976,394.31662,15666.326,65.011246,0.3154533,0.0,6.4477215,139.9955,0,1000000.0,100000.0,7.5917306,7.3767176,948.9663,15406.839,65.005005,0.75917304,0.0,9.430853,1357.6697,0,1000000.0,100000.0,4.317639,1.2053447,539.70483,2518.4348,64.931595,0.43176386,0.0,6.4861984,134.88914,1,1000000.0,100000.0
53,5.982061,6.8052278,747.7576,14374.97,64.67647,0.5982061,0.0,6.6075263,139.99258,0,1000000.0,100000.0,3.275937,6.4971614,409.49213,13848.245,64.61453,0.32759368,0.0,9.352018,3209.4548,0,1000000.0,100000.0,4.3438506,1.1916485,542.9813,2485.637,64.55397,0.43438506,0.0,6.4851837,134.42282,1,1000000.0,100000.0
54,3.1465387,6.9817896,393.31735,14240.075,65.53768,0.31465387,0.0,6.515416,139.84818,0,1000000.0,100000.0,4.3605056,6.801427,545.0632,13959.299,65.78549,0.43605053,0.0,8.514951,3310.4792,0,1000000.0,100000.01,3.9773943,1.1834531,497.1743,2469.5254,65.40165,0.3977394,0.0,6.498129,134.20242,1,1000000.0,100000.0
55,5.4728365,6.6621714,684.10455,14230.696,64.65247,0.54728365,0.0,6.652966,139.99178,0,1000000.0,100000.0,3.2996945,6.3785505,412.46182,13767.72,64.630196,0.32996947,0.0,11.734989,2048.2168,0,1000000.0,100000.01,4.0283737,1.1994379,503.54672,2380.164,64.51288,0.4028374,0.0,6.51771,133.59538,2,1000000.0,100000.01
56,3.612089,6.8494153,451.5111,14002.948,65.445786,0.3612089,0.0,6.6139226,139.93622,0,1000000.0,100000.0,3.3739474,6.7486506,421.7434,13754.276,65.55822,0.3373947,0.0,16.618906,3234.6292,0,1000000.0,100000.016,4.3430386,1.1338727,542.8798,2369.7878,65.30663,0.43430385,0.0,6.545424,133.97464,2,1000000.0,100000.01
57,3.3985085,7.036104,424.81357,14513.667,64.58427,0.33985084,0.0,6.5597186,139.31259,0,1000000.0,100000.0,3.2267427,6.8888297,403.34283,14356.486,64.71397,0.32267427,0.0,7.938399,3034.7405,0,1000000.0,100000.0,4.2939925,1.2053387,536.7491,2516.7844,64.63573,0.42939925,0.0,6.510499,133.54922,2,1000000.0,100000.0
58,3.4051416,6.8699923,425.6427,14486.56,65.3833,0.34051415,0.0,6.554601,139.92628,0,1000000.0,100000.0,3.060567,6.775399,382.57086,13694.402,65.55061,0.3060567,0.0,11.541253,3197.7434,0,1000000.0,100000.01,4.2718782,1.1464223,533.9848,2406.5115,65.31892,0.42718783,0.0,6.532506,133.7108,2,1000000.0,100000.01
59,5.635048,6.620606,704.381,13462.82,65.2356,0.56350476,0.0,6.490892,139.97879,0,1000000.0,100000.0,3.3135076,7.135936,414.18845,14602.737,65.26844,0.33135077,0.0,13.729483,1584.0321,0,1000000.0,100000.0,4.29734,1.1862463,537.1675,2417.5676,65.16319,0.429734,0.0,6.598532,134.65462,1,1000000.0,100000.0
60,3.2373004,6.9792924,404.66254,14631.688,65.194115,0.32373002,0.0,6.5289154,139.94574,0,1000000.0,100000.0,4.102299,6.987936,512.7874,14088.002,65.45433,0.41022995,0.0,9.939011,3234.5217,0,1000000.0,100000.016,3.8890977,1.1214316,486.1372,2322.95,65.14758,0.38890976,0.0,6.5151005,133.26352,1,1000000.0,100000.01
61,6.339702,11.488069,792.46277,24245.994,64.42882,0.6339702,0.0,6.4880896,139.9398,0,1000000.0,100000.0,7.770746,6.747174,971.34326,13796.989,64.511406,0.7770746,0.0,8.007036,1938.0695,0,1000000.0,100000.0,6.91855,1.1832205,864.8187,2474.724,64.392815,0.691855,0.0,6.548224,134.74385,1,1000000.0,100000.0
62,3.396996,6.751924,424.6245,13759.377,64.78978,0.3396996,0.0,6.5473676,139.96164,0,1000000.0,100000.0,3.2416532,6.954171,405.20667,14251.975,64.67295,0.32416534,0.0,10.098322,2307.1667,0,1000000.0,100000.0,4.8099847,1.1899496,601.2481,2438.6196,64.6673,0.4809985,0.0,6.517858,134.6058,1,1000000.0,100000.0
63,3.2957983,7.086421,411.9748,14488.95,64.827736,0.32957983,0.0,6.8569455,139.12347,0,1000000.0,100000.0,3.1285367,6.492877,391.06708,13133.868,65.04394,0.31285366,0.0,12.349648,3106.3953,0,1000000.0,100000.016,4.361397,1.125955,545.1746,2391.7102,64.76487,0.4361397,0.0,6.7567897,133.14186,2,1000000.0,100000.0
64,3.4958353,6.9325933,436.9794,14619.965,65.07008,0.34958354,0.0,6.769476,138.08801,0,1000000.0,100000.0,3.170948,6.7400117,396.3685,14315.4375,65.199776,0.3170948,0.0,11.531269,2591.4648,0,1000000.0,100000.016,4.5857363,1.1583289,573.21704,2461.3132,65.031296,0.45857364,0.0,6.7488146,133.13736,1,1000000.0,100000.0
65,3.3113356,7.214741,413.91693,14185.462,64.97228,0.33113354,0.0,6.5572557,139.94972,0,1000000.0,100000.0,3.950356,6.752916,493.7945,13935.595,65.086754,0.3950356,0.0,10.00847,3135.798,0,1000000.0,100000.01,4.338188,1.182145,542.2735,2435.397,65.01433,0.43381882,0.0,6.48897,134.63847,1,1000000.0,100000.0
66,3.3942509,6.827733,424.28137,14634.87,64.991196,0.3394251,0.0,6.5174174,139.93008,0,1000000.0,100000.0,3.3528676,6.9607544,419.10846,14687.6875,65.12587,0.33528677,0.0,12.869039,1428.0797,0,1000000.0,100000.0,4.325602,1.177917,540.70026,2496.207,64.90825,0.4325602,0.0,6.5634727,134.10362,2,1000000.0,100000.0
67,3.2344596,6.749845,404.30746,14464.073,64.54202,0.32344598,0.0,6.6075683,139.9332,0,1000000.0,100000.0,3.6070104,6.8852534,450.87628,14272.541,64.640274,0.36070102,0.0,10.413017,2832.764,0,1000000.0,100000.01,4.350767,1.165307,543.8459,2464.534,64.55608,0.4350767,0.0,6.541553,133.82063,2,1000000.0,100000.0
68,3.291477,7.0749497,411.43463,14177.213,64.668205,0.3291477,0.0,6.523379,139.99069,0,1000000.0,100000.0,3.356787,6.7817287,419.59836,14008.145,64.75697,0.3356787,0.0,11.6758795,1795.9384,0,1000000.0,100000.01,4.5397687,1.1740077,567.47107,2391.796,64.61436,0.45397687,0.0,6.511872,134.55188,2,1000000.0,100000.01
69,3.3011959,7.1427283,412.64948,14821.801,64.875595,0.33011958,0.0,6.6286154,139.96065,0,1000000.0,100000.0,4.3981147,6.574573,549.76434,13667.763,65.03286,0.43981144,0.0,17.19631,2087.0632,0,1000000.0,100000.016,4.0926237,1.1271207,511.57797,2353.362,64.80667,0.4092624,0.0,6.626386,134.00166,2,1000000.0,100000.01
70,3.5670347,6.915664,445.87933,14198.589,66.15447,0.35670346,0.0,6.528537,139.82916,0,1000000.0,100000.0,3.6221426,7.1464195,452.76782,14618.842,66.287384,0.36221427,0.0,22.487698,1866.5947,0,1000000.0,100000.01,3.9860046,1.1088864,498.25058,2358.0642,65.95766,0.39860046,0.0,6.6860003,133.75305,2,1000000.0,100000.01
71,3.3362896,6.7969627,417.0362,13888.085,64.695045,0.33362895,0.0,6.6070886,139.72125,0,1000000.0,100000.0,3.375662,6.855981,421.95776,14352.556,64.80719,0.3375662,0.0,10.6963625,2615.527,0,1000000.0,100000.01,4.249252,1.1961225,531.1565,2477.64,64.62843,0.42492518,0.0,6.7317777,133.43979,1,1000000.0,100000.0
